longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,province,street,house_number,date_of_construction,availability,energy_consumption,balcony,land_surface,garden,number_of_garage,swimming_pool
5.6562923,49.6139655,Sale,430000,House,House,46601,6747,To renovate,130,3,,False,32,False,Luxembourg,Voie de Vance,5,1978,On contract,49550,,685,535,1,False
5.4804418,50.3480068,Sale,325000,House,House,27902,6940,To renovate,145,3,1,False,,False,Luxembourg,Route de Durbuy,63,1976,On contract,68411,,1511,,1,False
5.8214036,49.6216258,Sale,650000,House,House,40488,6780,,280,3,2,False,,False,Luxembourg,,,,,,,630,,2,True
5.4687078,50.3747578,Sale,85000,House,Bungalow,47360,6940,Normal,34,2,1,False,,,Luxembourg,Val meleye,30,,,,,400,,,
5.49306,50.35064,Sale,650000,House,House,43738,6940,,200,2,1,False,,False,Luxembourg,,,1978,On contract,,,915,,4,
5.55041034,49.5682977,Sale,725000,House,House,28067,6761,Normal,265,5,3,False,50,True,Luxembourg,Rue de Pierrard,38,1995,On contract,,,1772,,1,True
5.4348797,49.8419478,Sale,159000,Appartment,Flat,43302,6840,Normal,100,3,1,False,,False,Luxembourg,Impasse de la Brasserie,1,,On contract,,,,,,False
5.4344555,49.8418004,Sale,149000,Appartment,Flat,43302,6840,Normal,85,2,1,False,,False,Luxembourg,Rue Saint-Roch,2,,,,,,,,False
5.6626668,49.6191561,Sale,430000,House,House,46601,6747,Normal,110,3,1,False,20,False,Luxembourg,Rue des Neufs Prés,16,2014,On contract,9408,,486,410,,False
5.4687078,50.3747578,Sale,140000,House,Bungalow,47360,6940,Normal,49,2,1,False,,,Luxembourg,Val meleye,30,,,,,413,,,
5.8530075,50.1751171,Sale,369000,House,House,47360,6670,Normal,115,4,2,False,,,Luxembourg,Vaux,4,2025,,9335,,597,597,,
5.5783189,50.1501104,Sale,450000,House,House,47360,6980,Normal,422,3,1,False,,,Luxembourg,Hives,3,1900,,140026,,920,159,2,
5.8166667,49.6833333,Sale,845000,House,House,40488,6700,,370,4,2,False,40,False,Luxembourg,,,,,,,3500,3000,,True
5.4344555,49.8418004,Sale,159000,Appartment,Flat,43302,6840,Normal,82,2,1,False,,False,Luxembourg,Rue Saint-Roch,2,,,,,,,,False
5.9248134,50.1567915,Sale,299000,House,House,47360,6670,Normal,140,3,1,False,,,Luxembourg,rue du Roy,36,,,53814,,674,300,2,
5.80369844,49.6835464,Sale,259000,Appartment,Flat,33925,6700,,80,3,1,False,2,False,Luxembourg,Rue du Gazomètre,74,,,,,,,,
5.4834211,50.2871311,Sale,99000,Appartment,Flat,27902,6990,Normal,40,1,1,False,20,True,Luxembourg,Rue de l'Espinette,21,,On contract,17714,,,,,False
5.5655844,50.2657895,Sale,55000,House,Chalet,27616,6997,To be renovated,40,1,1,,,True,Luxembourg,Rue de Dochamps - PARC,30,,On contract,,,233,,,True
5.84247676,49.570898,Sale,375000,House,House,38320,6791,Normal,165,4,2,False,,False,Luxembourg,Rue de Guerlange,64,1950,,,,1119,,,
5.4687078,50.3747578,Sale,140000,House,Bungalow,47360,6940,Normal,44,2,1,False,,,Luxembourg,Val meleye,30,1994,,,,408,,,
5.40511,50.379,Sale,129000,House,House,44684,6941,To be renovated,218,5,2,,,,Luxembourg,,,,,,,1100,,2,
5.4687078,50.3747578,Sale,85000,House,Bungalow,47360,6940,Normal,34,2,1,False,,,Luxembourg,Val meleye,30,,,,,400,,,
5.5202309,49.5862246,Sale,499000,House,House,42875,6769,Normal,170,3,1,False,35,False,Luxembourg,Rue des Aubépines,17,1995,,51853,,1164,700,1,False
5.3774819,49.9184911,Sale,115000,Appartment,Flat,43302,6800,Normal,47,2,1,False,,False,Luxembourg,Grand'Rue,30,,Immediately,,,,,,False
5.5344467,50.3693793,Sale,675000,House,House,44684,6941,,157,3,2,,,,Luxembourg,Rue des Ardennes,170,,,,,11545,,1,
5.7863474,49.7506158,Sale,650000,House,House,40488,6717,,780,3,3,False,30,False,Luxembourg,,,,,,,1100,500,4,
5.3105447,49.6962794,Sale,550000,House,Villa,0,6820,,,5,2,,,,Luxembourg,Route de Williers,2,1978,On contract,,,,,,
5.4996032,50.335184,Sale,399000,House,House,27902,6940,Excellent,120,3,1,False,,True,Luxembourg,Rue des Orchidées,12,2008,,22354,,1053,,,False
5.39912,50.30574,Sale,179900,Appartment,Duplex,40681,6990,Normal,88,4,1,False,,False,Luxembourg,Rue du Monument,21,,Immediately,,False,,,,
5.7165853,50.1235722,Sale,530000,House,House,27616,6663,Excellent,169,3,1,,,False,Luxembourg,Bonnerue,53,2018,On contract,16949,,6149,,,
5.7152666,50.0005973,Sale,225000,House,House,42654,6600,,137,5,1,False,,False,Luxembourg,,,,,44223,,44,,,
5.3403469,49.9132244,Sale,439000,House,House,0,6800,Excellent,176,3,1,,,,Luxembourg,rue d'Ochamps,7,2026,On contract,,,,1000,,
5.5956802,49.5471357,Sale,200000,House,House,46601,6760,To be renovated,204,4,2,False,10,False,Luxembourg,Rue de Longuyon,9,1960,On contract,69412,,285,80,2,False
5.8131359,49.7005506,Sale,510000,House,House,46601,6700,To be renovated,216,4,1,False,20,False,Luxembourg,Rue du Vicinal,98,1966,On contract,135692,,1454,1354,1,False
5.8756078,50.0880101,Sale,135000,House,House,47360,6660,To renovate,226,2,1,False,,,Luxembourg,Buret,31,,,,,464,,,
5.4357584,49.8423532,Sale,119000,Appartment,Duplex,40184,6840,Normal,69,2,1,False,,,Luxembourg,Rue des Chasseurs Ardenais,2,1960,Immediately,15251,False,,,1,False
5.8497214,49.5792831,Sale,250000,House,House,40488,6791,Normal,150,3,,False,20,False,Luxembourg,,,,,,,,,,
5.16373115,50.09533025,Sale,155000,House,Bungalow,38406,6927,Normal,60,2,,False,10,True,Luxembourg,Les Brûlins,1,1981,On contract,,,461,461,1,
5.0905007,49.7892158,Sale,975000,House,House,43252,6830,Excellent,400,10,10,False,50,True,Luxembourg,,,1918,On contract,,,3621,2800,1,False
5.7074519,49.99333048,Sale,450000,House,House,40205,6600,Normal,,1,,False,,False,Luxembourg,Rue d'Assenois Bastogne,,1980,,,,1636,,,
5.3598756,50.2141877,Sale,329000,House,House,43302,6900,Normal,202,5,1,False,48,False,Luxembourg,Rue Saint-Denis,64,1967,Immediately,113662,,2653,2653,1,False
5.1763681,49.9648362,Sale,799000,House,MixedBuilding,0,6852,Excellent,710,10,6,,,,Luxembourg,rue commandant henri calvez,3,1900,,,,,,,True
5.4725509,50.2936164,Sale,229000,House,Chalet,27581,6997,Normal,80,3,1,False,24,False,Luxembourg,Chemin des Fontaines,17,2005,Immediately,27393,,884,800,,False
5.7508526,50.0615611,Sale,750000,House,House,47361,6600,Normal,271,5,4,False,27,,Luxembourg,Cobru,224,2020,,27745,,839,,1,
5.5399987,50.2011769,Sale,128000,House,Chalet,27616,6987,Normal,56,2,1,,,True,Luxembourg,Rue Sainte-Bernadette,135,,On contract,28342,,76,,,
5.9173138,50.2843404,Sale,349000,House,Villa,43671,6690,To renovate,303,6,1,False,,False,Luxembourg,Rue du Parc,3,,On contract,120273,,623,280,1,False
5.54994244,49.88243758,Sale,425000,House,House,40205,6640,New,176,3,1,False,,False,Luxembourg,Chemin du Prè Brouon,14,2026,,,,493,,,
5.5500131,49.8825425,Sale,410000,House,House,40205,6640,New,186,4,2,False,,False,Luxembourg,Chemin du Prè Brouon,16,2026,,,,518,,,
5.3426761,50.2057918,Sale,299000,House,House,42874,6900,Normal,184,4,1,False,20,False,Luxembourg,Rue du Thier,54,1988,On contract,48642,,323,80,,False
5.3518947,50.1756305,Sale,399000,House,House,43302,6950,Normal,178,3,1,False,,False,Luxembourg,Rue des Fagnes,3,2000,,61747,,7661,1234,1,False
5.4915506,50.3323893,Sale,275000,House,Chalet,27616,6940,Excellent,77,3,1,,,True,Luxembourg,Chemin des Sangliers,93,2005,On contract,20785,,563,,,
5.536344,49.565747,Sale,235000,House,House,42875,6760,To be renovated,207,4,1,False,,False,Luxembourg,A la Cour Marchal,12,1950,Immediately,148821,,600,400,,False
5.82019857,49.6810154,Sale,150000,Appartment,Flat,38320,6700,Normal,42,1,1,False,,False,Luxembourg,Rue Sonnetty,96,1991,,,,,,,
5.5498718,49.8826718,Sale,400000,House,House,40205,6640,New,172,3,2,False,,False,Luxembourg,Chemin du Prè Brouon,18,2026,,,,571,,,
5.5498335,49.8827626,Sale,415000,House,House,40205,6640,New,176,3,1,False,,False,Luxembourg,Chemin du Prè Brouon,20,2026,,,,725,,,
5.0114322,49.8339217,Sale,295309,House,Chalet,41030,6830,Normal,93,2,1,,13,False,Luxembourg,Chemin des Falloises,56,1967,,,,2360,2360,1,
5.8142931,49.6868156,Sale,175000,Appartment,Flat,42876,6700,Fully renovated,50,1,1,True,,True,Luxembourg,Rue des Peupliers,16,1980,,12884,,,,,False
5.402963,50.34827575,Sale,725000,House,House,28192,6940,,227,4,2,False,4,False,Luxembourg,Domaine de Bellevue,196,,,,,3521,3414,3,
5.1729904,49.8879744,Sale,159000,Appartment,Flat,27408,6850,New,74,2,1,False,,False,Luxembourg,Rue de Ferreing,10,2015,Immediately,3796,,,,,False
5.3413263,50.2227146,Sale,360000,Appartment,Flat,0,6900,Excellent,112,2,1,True,9,,Luxembourg,Rue de la Mocrie,1,2010,Negotiable,,,,,,
5.8424508,49.5684158,Sale,260000,Appartment,Flat,0,6791,Normal,125,3,1,True,,,Luxembourg,Rue des Marguerites,9,1994,On contract,,,,,,
5.4583947,49.8372537,Sale,299900,House,House,27408,6840,New,120,3,1,False,9,False,Luxembourg,Chaussée d'Arlon,124,2025,Immediately,,,846,,,False
5.17997642,50.08546276,Sale,250000,House,House,38406,6927,To be renovated,135,2,2,False,20,False,Luxembourg,Rue du Couvent,94,1998,On contract,,,981,981,1,
5.55041034,49.5682977,Sale,725000,House,House,28067,6760,Normal,265,5,3,False,50,True,Luxembourg,Rue de Pierrard,38,1995,On contract,,,1772,,1,True
5.8150374,49.6838102,Sale,199000,Appartment,Flat,38320,6700,New,62,1,1,False,,False,Luxembourg,Rue de la Concorde,3,2024,,,,,,,
5.3341173,49.9038252,Sale,249000,Appartment,Flat,27408,6800,Excellent,80,2,1,False,15,False,Luxembourg,Rue de la Spinette,109,2014,Immediately,12865,,,200,1,False
5.8252212,49.6852419,Sale,350000,Appartment,Flat,46601,6700,Normal,105,2,1,True,,,Luxembourg,Avenue de Mersch,1,2019,On contract,83,,,,,False
5.50993015,50.0583211,Sale,250000,House,House,40205,6681,Normal,,5,1,False,,False,Luxembourg,Rue de Sainte-Ode,52,1965,,,,800,,1,
5.4013437,50.34828205,Sale,285000,House,House,28192,6940,,101,3,1,False,22,False,Luxembourg,Domaine de Bellevue,178,,,,,1752,1617,,
5.82450893,49.5679589,Sale,385000,House,House,38320,6791,Normal,226,4,1,False,,False,Luxembourg,Rue des Mésanges,9,1972,,,,576,,1,
5.70521418,50.01443481,Sale,350000,House,House,40205,6600,New,159,3,1,False,,False,Luxembourg,Savy,241,2022,,,,378,,,
5.4504758,49.5813497,Sale,650000,House,House,42537,6769,,246,4,2,,29,,Luxembourg,"Champs Barbier,",4,,,,,20360,,2,
5.4272543,50.3465233,Sale,89000,House,Bungalow,46592,6940,Normal,43,2,1,False,20,True,Luxembourg,Rue d'Andenne,20,,Immediately,18467,,,,,True
5.2688798,50.0923631,Sale,415000,House,House,42873,6927,Excellent,165,3,2,False,85,False,Luxembourg,Vieux Chemin de Grupont,3,2008,,26506,,821,416,,True
5.0175742,49.7923956,Sale,129000,House,House,47324,6838,Normal,120,2,1,,,,Luxembourg,Chiari,33,,Negotiable,25865,,65,,,
5.2379103,49.7833663,Sale,420000,House,Villa,46536,6887,To renovate,200,5,1,False,35,False,Luxembourg,Rue Haie-Richy,5,1989,On contract,68521,,1883,1883,2,
5.6970914,49.6287767,Sale,649000,House,House,47362,6747,Normal,338,4,3,False,59,,Luxembourg,Rue du Chalet,43,1975,,135689,,6500,,1,
5.4345624,50.3350543,Sale,799000,House,House,40184,6940,Excellent,392,3,2,False,,,Luxembourg,,,1980,On contract,99819,,5000,1000,1,True
5.7427741,49.6971495,Sale,625000,House,House,47362,6700,Normal,212,4,,False,,,Luxembourg,Rue de la Papeterie,21,1994,,51227,,6855,7000,,
5.4446673,49.8493554,Sale,295000,House,House,0,6840,To be renovated,228,4,1,,,,Luxembourg,Avenue de la Gare,118,1966,On contract,,,1009,,,
5.74726614,49.7002104,Sale,895000,House,House,38320,6700,Normal,338,5,2,False,20,False,Luxembourg,Rue du Château d'Eau,6,2007,,,,1431,880,3,True
5.7193582,50.0031215,Sale,169000,Appartment,FlatStudio,47361,6600,Normal,43,0,1,True,7,,Luxembourg,Rue Glate,43,,,5104,,,,,
5.305079,50.1855839,Sale,329000,House,House,43302,6900,Excellent,255,5,1,False,50,False,Luxembourg,Rue de la Commanderie,9,,Immediately,72021,,655,655,,False
5.7203934,49.6136735,Sale,495000,House,House,46601,6747,To renovate,160,4,1,False,29,False,Luxembourg,Rue de Plate,21,,On contract,68973,,1306,,1,False
5.8023614,49.6855518,Sale,325000,House,House,47362,6700,To be renovated,274,4,2,False,,,Luxembourg,Rue de Neufchâteau,124,1962,,75544,,339,339,1,
5.262066,49.9848294,Sale,559000,House,House,27408,6890,Excellent,300,4,2,False,60,False,Luxembourg,Voie-Gamby,138,2011,On contract,38343,,2108,1800,1,
5.2880838,50.1701137,Sale,239000,House,House,43302,6900,Normal,153,3,1,False,49,False,Luxembourg,Rue Albert,1,1874,Immediately,39410,,378,378,1,False
5.6918152,50.0209423,Sale,550000,House,Villa,47361,6600,Normal,250,5,1,False,,,Luxembourg,Hemroulle,314,2008,,36280,,2000,,1,
5.42614978,50.3448754,Sale,60000,House,Bungalow,28192,6940,,74,3,,False,,True,Luxembourg,Rue d'Andenne,20,1970,,,,,,,
5.3438439,50.2291511,Sale,179000,House,House,43302,6900,Normal,105,3,1,False,,False,Luxembourg,Rue Porte basse,26,,On contract,33445,,60,,,False
5.64458108,49.73368655,Sale,299000,House,House,38320,6720,Normal,164,4,1,False,,False,Luxembourg,Rue du Prévôt,2,1951,,,,628,,1,
5.0059516,49.7979298,Sale,169000,House,House,47361,6830,Fully renovated,152,3,1,False,,,Luxembourg,Rue Saint-Jean-Baptiste,7,1952,,,,118,,,
5.819021,49.6878481,Sale,480000,House,House,38320,6700,Normal,103,2,1,False,29,False,Luxembourg,Square du Hunnebourg,14,2004,,,,243,,2,
5.4830842,49.7839773,Sale,189500,Appartment,Flat,0,6860,Normal,73,2,1,False,,,Luxembourg,Rue des combattants,48,2007,Negotiable,,,,140,,False
5.77092896,49.69042396,Sale,320000,House,House,38320,6700,To be renovated,132,2,1,False,7,False,Luxembourg,Rue des Tilleuls,153,1934,,,,570,350,1,
5.2948237,50.0180103,Sale,149000,House,House,43302,6870,Normal,75,1,1,False,,False,Luxembourg,Rue de la Charbonnière,11,,,24492,,100,,,False
5.2773101,50.1680954,Sale,320000,House,House,47361,6900,Normal,272,5,1,False,,,Luxembourg,rue Delvigne,2,1933,,79818,,696,696,1,
5.6537618,49.9378664,Sale,495000,House,House,47361,6640,To be renovated,361,5,1,False,,,Luxembourg,Rue du Pont des Brebis,17,1947,,164325,,5865,,,
5.6690782,50.3576422,Sale,399000,House,House,42507,6960,Excellent,,3,2,False,,False,Luxembourg,Rue du Châtaignier,102,,Immediately,13878,,,,,
5.17451649,49.7163897,Sale,150000,House,House,28067,6820,Normal,198,4,1,False,30,False,Luxembourg,Rue du Four,2,1850,Negotiable,,,,360,,
5.4977445,50.3507852,Sale,429000,House,House,46592,6940,To renovate,342,7,7,False,30,False,Luxembourg,Route de Bomal,11,,,199704,,3677,2381,2,False
5.3441212,50.1294741,Sale,324900,House,House,42874,6950,,,3,1,False,,False,Luxembourg,Rue Saint-Monon Nassogne,,2024,On contract,,,303,289,,False
5.5766694,50.1813612,Sale,290000,House,House,27616,6980,Excellent,176,4,2,,,,Luxembourg,Rue Clérue,20,1951,On contract,51408,,85,,,
5.5084948,50.091996,Sale,229900,Appartment,Flat,42874,6970,,91,2,1,False,,False,Luxembourg,Route de la Barrière,25,2024,,,,,,,False
5.8388113,49.5621981,Sale,185000,Appartment,Flat,38320,6790,Normal,69,2,2,True,,False,Luxembourg,Avenue de Luxembourg,16,2001,,,,,,,
5.78975211,49.77078945,Sale,299000,House,House,38320,6717,Normal,147,2,1,False,,False,Luxembourg,Rue de l'Or,249,2016,,,,,,,
5.822862,49.6693531,Sale,410000,House,House,45969,6700,Normal,143,3,1,False,40,False,Luxembourg,Rue François Bovesse,28,1977,On contract,30197,,1024,927,1,False
5.6491704,49.7290708,Sale,199000,House,House,47362,6720,To be renovated,262,6,,False,,,Luxembourg,Rue Emile Baudrux,33,,,131654,,329,,1,
5.3569556,49.9149167,Sale,278000,Appartment,Flat,27408,6800,Excellent,97,2,1,True,9,False,Luxembourg,Clos de l'Amandier,13,2022,Immediately,7365,,,,,False
5.820261,49.6909273,Sale,499000,House,House,43350,6700,Excellent,208,3,2,False,,False,Luxembourg,Rédange,39,2010,On contract,29497,,670,,1,False
5.5659166,50.0453521,Sale,350000,House,House,40205,6680,Normal,,3,3,False,,False,Luxembourg,Barrière-Hinck,8,1979,,,,2256,,3,
5.7152666,50.0005973,Sale,275000,Appartment,Flat,42654,6600,Excellent,90,2,1,True,,False,Luxembourg,,,2006,,15101,,,,,False
5.5398348,50.2013243,Sale,98400,House,Chalet,27616,6987,New,66,2,1,,,,Luxembourg,Rue Sainte Bernadette,240,,,61463,,77,,,
5.5245417,49.5528103,Sale,330000,House,House,42875,6762,To be renovated,280,3,1,False,,False,Luxembourg,Rue d'Harnoncourt,68,1981,Immediately,108997,,1783,1000,1,False
5.4016596,50.2345192,Sale,189000,House,House,43302,6900,,200,3,1,False,,False,Luxembourg,Rue Noël,1944,2017,On contract,160,,1375,1375,,False
5.8497214,49.5792831,Sale,520000,Appartment,Flat,28247,6791,Normal,300,7,4,False,,,Luxembourg,,,,,20749,,,30,1,False
5.3761058,49.9186023,Sale,260000,Appartment,Flat,47361,6800,Normal,79,2,1,False,,,Luxembourg,Rue de l’ancienne gare,16,,,8480,,,,,
5.8497214,49.5792831,Sale,520000,House,MixedBuilding,28247,6791,Normal,300,7,4,False,,,Luxembourg,,,,,20749,,264,30,1,False
5.5187954,49.5876458,Sale,849000,House,House,42875,6769,Excellent,380,5,3,False,69,False,Luxembourg,Rue des Aubépines,26,2019,On contract,38949,,7600,3950,2,True
5.8166667,49.6833333,Sale,335000,House,House,40488,6700,To be renovated,230,5,1,False,20,False,Luxembourg,,,,,,,470,240,2,
5.7994452,49.6337423,Sale,620000,House,House,40488,6780,,280,3,2,False,50,False,Luxembourg,,,,,,,,,2,
5.8060564,49.7546229,Sale,120000,House,House,0,6717,To be renovated,108,1,1,,,,Luxembourg,Wellerwee,82,,On contract,,,272,,,
5.3591027,49.8051524,Sale,235000,House,House,47361,6887,Normal,183,3,2,False,10,,Luxembourg,Rue Paul Mernier,16,,,45798,,3218,3218,1,
5.81421499,49.6835252,Sale,220000,Appartment,Flat,38320,6700,Normal,83,2,1,False,,False,Luxembourg,Grand-Place,33,1963,,,,,,,
5.586494,50.3455967,Sale,695000,House,House,27902,6940,Normal,530,11,9,False,,True,Luxembourg,Ninane,19,,On contract,,,16069,,1,False
5.6349876,49.7178441,Sale,349000,House,House,42876,6720,Normal,141,3,1,False,25,False,Luxembourg,Rue du Vivier,23,2003,Immediately,50518,,693,400,1,False
5.5241585,49.5527575,Sale,185000,House,House,42875,6762,To be renovated,311,4,1,False,,False,Luxembourg,Rue d'Harnoncourt,70,1875,Immediately,131523,,933,,1,False
5.4685942,49.8162555,Sale,425000,House,House,47361,6840,Normal,348,6,5,False,,,Luxembourg,Les Wés,11,1993,,62827,,1233,1233,1,
5.4910426,50.3503941,Sale,179000,House,House,44684,6940,To be renovated,166,4,1,,,True,Luxembourg,Route de Marche,5,1935,,,,245,,,
5.800783,49.6779787,Sale,165000,House,House,0,6700,To be renovated,230,6,1,,,,Luxembourg,Rue de Schoppach,25,,On contract,,,452,,,
5.83374848,49.63278225,Sale,220000,Appartment,Flat,38320,6780,Normal,75,2,1,False,,False,Luxembourg,Rue des Rochers,20,1994,,,,,,,
5.6041618,49.9120776,Sale,790000,House,House,47361,6640,Normal,626,4,3,False,,True,Luxembourg,Nives,31,,,173136,,6311,6311,1,
5.3907823,49.8322357,Sale,110000,House,House,46536,6840,To be renovated,140,5,1,,25,False,Luxembourg,Les Enclos du Ruisseau,25,1918,,107554,,630,,,
5.83374848,49.63278225,Sale,240000,Appartment,Flat,38320,6780,Normal,94,3,1,False,,False,Luxembourg,Rue des Rochers,20,1994,,,,,,,
5.8497214,49.5792831,Sale,299000,House,House,28247,6791,,176,3,,False,25,False,Luxembourg,,,,On contract,59430,,483,483,2,False
5.8166667,49.6833333,Sale,280000,Appartment,Flat,40488,6700,,85,2,1,False,,False,Luxembourg,,,,,,,,,,
5.5225441,49.7685511,Sale,205000,House,House,46601,6860,To be renovated,167,1,,,,,Luxembourg,Rue des Forges,3,1850,On contract,,,898,798,1,
5.2741054,50.1346426,Sale,349900,House,House,42874,6953,Normal,170,4,2,False,18,False,Luxembourg,Rue d'Eccourt,36,,Immediately,100130,,,,,False
5.4103246,49.6975996,Sale,199000,House,House,42875,6810,To renovate,70,2,1,False,,False,Luxembourg,Rue de Moyen,11,1974,Immediately,23306,,1092,900,1,False
5.707116,50.1229818,Sale,170000,House,House,27616,6663,Normal,51,2,1,,,False,Luxembourg,Engreux,23,,On contract,19489,,3748,,,
5.8166667,49.6833333,Sale,290000,House,House,40488,6700,To be renovated,220,6,2,False,50,False,Luxembourg,,,,,,,1100,800,1,
5.455388,49.854626,Sale,229000,House,House,27408,6840,To renovate,223,3,1,False,,False,Luxembourg,Rue du Prieuré,10,1850,Immediately,103930,,665,250,,False
5.2142587,50.0891891,Sale,269000,House,House,42874,6927,To renovate,140,3,1,False,,False,Luxembourg,Clos du Chaurnet,164,,Immediately,35276,,858,,1,False
5.6472368,50.2549523,Sale,980000,House,House,39941,6960,Excellent,364,4,2,,,False,Luxembourg,Rue de la Chapelle Lemaître,19,2011,On contract,66514,,2000,,,False
5.5765001,50.1783956,Sale,220000,House,House,27616,6980,To renovate,192,3,2,,,False,Luxembourg,Val du Bronze,1,,On contract,67680,,163,,,
5.2664859,49.8488332,Sale,278500,House,House,43302,6880,Normal,129,3,1,False,,False,Luxembourg,Rue des Alouettes,32,1999,On contract,34846,,627,529,1,False
5.55853,50.29172,Sale,995000,House,House,28908,6997,Normal,495,2,2,True,,,Luxembourg,,,,Immediately,,,3219,,1,True
5.575473,50.181185,Sale,149900,House,House,27616,6980,,133,2,1,,,,Luxembourg,Rue du Purnalet,3,,On contract,47632,,50,,,
5.4435938,50.3385555,Sale,675000,House,House,42874,6940,Normal,290,6,3,False,,False,Luxembourg,Rue de Lantigné,42,1994,On contract,51953,,3215,,1,False
5.598873,49.5406149,Sale,410000,House,House,46601,6760,Normal,105,3,1,False,15,False,Luxembourg,Au Pré Morel,33,,On contract,65162,,958,830,1,False
5.32939,49.7390975,Sale,495000,Appartment,Flat,47361,6810,Normal,300,6,6,False,,,Luxembourg,Rue de Cornicelles,1,,,,,,,1,
5.4818248,49.5994399,Sale,236000,Appartment,Flat,42875,6769,,82,2,1,,,False,Luxembourg,Rue de Virton,43,,,,,,,,
5.4371852,49.8403846,Sale,209000,House,House,27408,6840,Fully renovated,120,3,1,False,25,False,Luxembourg,Rue des Oies,13,1920,Immediately,32799,,64,,,False
5.7056943,49.5581782,Sale,350000,House,Mansion,46167,6750,New,1,1,,,,,Luxembourg,,,,,,,15130,,1,
5.5896337,50.3811304,Sale,239000,House,House,27616,6941,,100,3,1,,,True,Luxembourg,Rue du Bois - Bosvioolpad,5,1978,On contract,38415,,306,,,
5.112611,50.08323,Sale,155000,House,House,38406,6920,,220,4,4,False,100,False,Luxembourg,Route de Lavaux-Sainte-Anne,13,1850,On contract,,,1210,1210,,
5.8109736,49.6812502,Sale,320000,Appartment,Flat,38320,6700,New,90,2,,True,,False,Luxembourg,Clos des chanoinesses,2,2025,,,,,,,
5.4563294,50.3581562,Sale,880000,House,House,27902,6940,To be renovated,700,13,6,False,,False,Luxembourg,Fond de Vedeur,2,,On contract,,,89392,,,False
5.3648342,49.9262411,Sale,319000,House,House,27408,6800,To renovate,162,4,1,False,50,False,Luxembourg,Rue des Gouttes,8,1971,Immediately,98359,,1217,911,1,False
5.3789188,49.9230008,Sale,85000,Appartment,FlatStudio,27408,6800,Normal,30,1,1,False,5,False,Luxembourg,Avenue de Houffalize,23,1981,,10645,,,,,False
5.3941178,49.8326976,Sale,319000,House,House,27408,6840,Excellent,142,3,1,False,30,False,Luxembourg,Rue des Vannettes,32,2008,Immediately,46198,,848,580,1,False
5.7095483,49.6291326,Sale,354900,Appartment,GroundFloor,47360,6747,New,98,3,1,True,12,,Luxembourg,Grand'rue,1,2026,,,,,48,,
5.52323872,50.05409,Sale,280000,House,House,40205,6681,Normal,,3,1,False,,False,Luxembourg,Rue de Bastogne,51,1993,,,,2933,,1,
5.829403,49.6333289,Sale,620000,House,House,42876,6780,Excellent,130,3,1,False,50,False,Luxembourg,Rue de la Vallée,16,2010,On contract,33621,,870,630,1,True
5.7092181,49.6291955,Sale,599900,House,House,47360,6747,New,213,4,1,False,12,,Luxembourg,Grand'rue,0,2026,,,,499,348,1,
5.8198043,49.5822079,Sale,295000,House,House,46601,6780,Normal,135,4,1,False,25,False,Luxembourg,Rue Emile Kirsch,80,1960,On contract,65804,,240,130,1,False
5.8199013,49.6846096,Sale,175000,Appartment,Flat,45969,6700,Normal,59,1,1,False,,False,Luxembourg,Rue Busleyden,3,,On contract,19517,,,,,False
5.4149736,49.8330715,Sale,275000,House,House,47361,6840,To be renovated,569,8,10,False,,,Luxembourg,Malome,3,,,164710,,1398,14,,
5.9983145,50.22031,Sale,275000,House,House,46408,6670,Normal,224,4,2,False,50,False,Luxembourg,Route de Commanster,8,,On contract,90045,,1220,820,1,False
5.5819657,50.2916608,Sale,150000,House,House,0,6997,To be renovated,85,2,1,,,,Luxembourg,Awez,4,1900,On contract,,,580,350,,
5.7092181,49.6291955,Sale,599900,House,House,47360,6747,New,210,4,1,False,12,,Luxembourg,Grand'rue,0,2026,,,,493,346,1,
5.7109182,49.9202515,Sale,295000,House,House,40205,6637,To be renovated,,4,1,False,,False,Luxembourg,Rue du,26,1950,,,,5792,,2,
5.819021,49.6878481,Sale,690000,House,House,38320,6700,Normal,202,4,2,False,,False,Luxembourg,Square du Hunnebourg,14,1965,,,,1675,,,
5.220133,49.7270823,Sale,475000,House,House,40560,6820,Excellent,204,5,6,,,,Luxembourg,,,,On contract,,,,,,True
5.4470242,50.1948638,Sale,295000,House,House,39691,6900,Normal,209,5,1,False,15,True,Luxembourg,RUE DE LA ROCHE,79,1969,On contract,,,9252,9252,1,
5.90528,50.285,Sale,625000,House,House,45849,6690,Normal,150,4,2,,,,Luxembourg,RUE DU VIVIER RENCHEUX,30,,Immediately,,,18031,,1,
5.4659076,50.3686944,Sale,145000,Appartment,Flat,27581,6941,Normal,37,1,1,False,4,False,Luxembourg,Val Mèlèye,14,1969,On contract,10680,,,10000,1,False
5.0168268,49.8387807,Sale,386000,House,House,41030,6830,,134,2,1,,,,Luxembourg,Voie de Remifontaine,9,2026,,,,1852,,,
5.4149736,49.8330715,Sale,275000,House,House,47361,6840,To be renovated,569,8,10,False,,,Luxembourg,Malome,3,,,164710,,1398,14,,
5.49372998,50.35473894,Sale,425000,House,House,28192,6940,,370,8,4,False,35,False,Luxembourg,Petit Barvaux,51,,,,,1061,700,,True
